mol,atom_idx,P_orig,P_trust,trust_minus_poolmean,orig_minus_poolmean,neighbor_u3_median,neighbor_frac_u3_lt_pool_median,neighbor_mean_sim,neighbor_value_mean,mol_error_dir
mobley_8208692,10155,-0.7604648272196451,-0.39832558110076993,-0.22132140739367023,-0.5834606535125455,0.15360263735055918,0.2,1.0,-0.47477957407633464,-1
mobley_8208692,10157,-0.3051150068640709,-0.4567393268573519,-0.2797351531502522,-0.1281108331569712,0.15360263735055918,0.2,0.9090909361839294,-0.4750188072522481,-1
mobley_8208692,10158,-0.29451373716195417,-0.4567393268573519,-0.2797351531502522,-0.11750956345485447,0.15360263735055918,0.2,0.9090909361839294,-0.4750188072522481,-1
mobley_8208692,10159,-1.0352366765340169,-1.7180291793980074,-1.5410250056909076,-0.8582325028269171,7.130662679672241,0.0,0.9018181681632995,-5.74927376403163,-1
mobley_8208692,10160,-4.811939050753912,-2.5786846091616575,-2.401680435454558,-4.634934877046812,5.607925653457642,0.0,0.9318181693553924,-3.534756826609373,-1
mobley_8208692,10161,-5.825272619724274,-1.7180291793980074,-1.5410250056909076,-5.648268446017174,7.130662679672241,0.0,0.9018181681632995,-5.74927376403163,-1
mobley_8208692,10162,0.052311400572458866,-0.29802146088827947,-0.12101728718117977,0.22931557427955856,0.9139134734869003,0.0,0.9310606241226196,-1.6532580362632872,-1
mobley_8208692,10163,-0.2424889852603276,-0.39832558110076993,-0.22132140739367023,-0.06548481155322791,0.15360263735055918,0.2,1.0,-0.47477957407633464,-1
mobley_8208692,10169,0.0953341076771418,-0.29802146088827947,-0.12101728718117977,0.2723382813842415,0.9139134734869003,0.0,0.9310606241226196,-1.6532580362632872,-1
mobley_8208692,10170,-2.9750651891032853,-1.9683791280770777,-1.791374954369978,-2.798061015396186,2.7334561347961426,0.0,0.9545454680919647,-2.858590203213195,-1
mobley_8208692,10171,-1.5817998920877774,-2.5786846091616575,-2.401680435454558,-1.4047957183806776,5.607925653457642,0.0,0.9318181693553924,-3.534756826609373,-1
mobley_8208692,10172,-0.06065463119496903,-0.29802146088827947,-0.12101728718117977,0.11634954251213067,0.9139134734869003,0.0,0.9310606241226196,-1.6532580362632872,-1
mobley_8208692,10173,1.0009703636169434,-0.31237976440433124,-0.13537559069723154,1.1779745373240431,0.1087856516242027,0.2,0.9818181872367859,0.16673238016664976,-1
mobley_8208692,10174,0.8385443886121114,-0.31237976440433124,-0.13537559069723154,1.015548562319211,0.1087856516242027,0.2,0.9818181872367859,0.16673238016664976,-1
mobley_8311303,10253,-0.6291081508000692,-0.4702902657168628,-0.2932860920097631,-0.4521039770929695,0.09567689523100845,0.5,1.0,-0.4410123683512211,1
mobley_8311303,10262,-0.3171507964531581,-0.4702902657168628,-0.2932860920097631,-0.14014662274605838,0.09567689523100845,0.5,1.0,-0.4410123683512211,1
mobley_8311303,10265,0.2557310536503792,-0.10917378008597196,0.06783039362112774,0.4327352273574789,0.1776195913553238,0.0,0.9846153855323792,-0.17997670471668242,1
mobley_8311303,10266,-0.16649300853411356,-0.08905900378293054,0.08794516992416916,0.010511165172986142,1.154074788093567,0.4,1.0,-0.6130575823287169,1
mobley_8311303,10267,-0.16642435267567632,-0.08905900378293054,0.08794516992416916,0.010579821031423381,1.154074788093567,0.4,1.0,-0.6130575823287169,1
mobley_8311303,10268,0.255726786951224,-0.10917378008597196,0.06783039362112774,0.4327309606583237,0.1776195913553238,0.0,0.9846153855323792,-0.17997670471668242,1
mobley_8311303,10270,0.20287881543238953,0.09128108069354479,0.2682852544006445,0.37988298913948926,0.06037260219454765,0.4,0.9299999833106994,-0.21625333720197276,1
mobley_8311303,10271,0.8804043134053549,0.3918768921119769,0.5688810658190766,1.0574084871124545,0.1710080876946449,0.2,0.946153849363327,0.23604637297491235,1
mobley_8311303,10272,-0.22762985403339067,0.7528980319312056,0.9299022056383053,-0.05062568032629097,0.1205066889524459,0.0,1.0,0.6059044280399879,1
mobley_8311303,10273,1.2069190740585327,0.3918768921119769,0.5688810658190766,1.3839232477656325,0.1710080876946449,0.2,0.946153849363327,0.23604637297491235,1
mobley_8311303,10274,-0.7283889502286911,0.7528980319312056,0.9299022056383053,-0.5513847765215913,0.1205066889524459,0.0,1.0,0.6059044280399879,1
mobley_9507933,10125,-0.30256836613019306,-0.7204168742623253,-0.5434127005552256,-0.12556419242309336,0.0710840635001659,0.3,1.0,-0.6886929671745747,-1
mobley_9507933,10126,-0.11577018117532133,-0.7204168742623253,-0.5434127005552256,0.06123399253177837,0.0710840635001659,0.3,1.0,-0.6886929671745747,-1
mobley_9507933,10132,-0.047697514295578,-0.7204168742623253,-0.5434127005552256,0.1293066594115217,0.0710840635001659,0.3,1.0,-0.6886929671745747,-1
mobley_9507933,10133,0.062158320719997134,0.24706564986487492,0.42406982357197465,0.23916249442709683,0.0519526824355125,0.5,1.0,0.27585577828188734,-1
mobley_9507933,10134,-0.32793693741162616,0.24706564986487492,0.42406982357197465,-0.15093276370452646,0.0519526824355125,0.5,1.0,0.27585577828188734,-1
mobley_9507933,10135,0.11439124844036995,0.24706564986487492,0.42406982357197465,0.29139542214746966,0.0519526824355125,0.5,1.0,0.27585577828188734,-1
mobley_9507933,10139,-0.6919607917467753,0.24706564986487492,0.42406982357197465,-0.5149566180396756,0.0519526824355125,0.5,1.0,0.27585577828188734,-1
mobley_9507933,10140,-0.20782860120137528,0.24706564986487492,0.42406982357197465,-0.03082442749427558,0.0519526824355125,0.5,1.0,0.27585577828188734,-1
mobley_9507933,10141,-0.18064127365748087,0.24706564986487492,0.42406982357197465,-0.0036370999503811674,0.0519526824355125,0.5,1.0,0.27585577828188734,-1
mobley_951560,9701,0.3969758152961731,0.3127301897056354,0.4897343634127351,0.5739799890032729,0.0681235752999782,0.2,1.0,0.30015984143440916,1
mobley_951560,9704,0.3969728449980418,0.3127301897056354,0.4897343634127351,0.5739770187051415,0.0681235752999782,0.2,1.0,0.30015984143440916,1
mobley_951560,9705,0.025776003797849032,0.3127301897056354,0.4897343634127351,0.20278017750494873,0.0681235752999782,0.2,1.0,0.30015984143440916,1
mobley_951560,9707,0.39697088797887164,0.3127301897056354,0.4897343634127351,0.5739750616859713,0.0681235752999782,0.2,1.0,0.30015984143440916,1
mobley_951560,9708,0.39696980516115826,0.3127301897056354,0.4897343634127351,0.573973978868258,0.0681235752999782,0.2,1.0,0.30015984143440916,1
mobley_951560,9710,0.0257939373453458,0.3127301897056354,0.4897343634127351,0.2027981110524455,0.0681235752999782,0.2,1.0,0.30015984143440916,1
mobley_9741965,10276,-0.6522312760353088,-0.6973425226850888,-0.5203383489779891,-0.47522710232820914,0.07233307510614395,0.2,0.9323809504508972,-0.7912540443552037,1
mobley_9741965,10280,-0.765588790178299,-0.7251147289409143,-0.5481105552338146,-0.5885846164711992,0.3400025814771652,0.0,0.9143773019313812,-0.7444506535927454,1
mobley_9741965,10282,0.502722293138504,0.8593223600879822,1.036326533795082,0.6797264668456038,0.2664181888103485,0.2,0.9833333373069764,0.6618078798055649,1
mobley_9741965,10284,-1.1062570412953694,-0.1758429106490387,0.0011612630580609962,-0.9292528675882696,0.2563024833798408,0.2,0.9241758227348328,-0.6729178035631775,1
mobley_9741965,10285,0.5654974778493246,0.1310400467343372,0.30804422044143687,0.7425016515564242,0.0725910756736993,0.4,0.9230769276618958,0.13251133002340795,1
mobley_9741965,10286,0.6748261253039042,0.11116529175410052,0.2881694654612002,0.8518302990110038,0.06618669815361494,0.5,1.0,0.26677978926648693,1
mobley_9741965,10288,0.4801412920157115,0.18651563278757943,0.36351980649467913,0.6571454657228112,0.05209412984549995,0.5,0.9452380895614624,0.09516962254419922,1
